onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	NoMoneyStake	191.486	2	193.469	1.5	194.968	0.284	No money at stake!	195.335	1.666	0	0	You pressed too slow!
n/a	n/a	SmallGain	196.985	2	198.968	1.5	200.467	0.284	You earn $0.20!	200.817	1.666	1	244	Correct Response!
n/a	n/a	NoMoneyStake	202.484	2	204.467	2.0	206.466	0.284	No money at stake!	206.833	1.666	1	272	Correct Response!
n/a	n/a	LargeLoss	208.483	2	210.466	1.5	211.965	0.284	You keep $5!	212.315	1.666	1	227	Correct Response!
n/a	n/a	NoMoneyStake	213.982	2	215.965	3.5	219.464	0.284	No money at stake!	219.831	1.666	1	270	Correct Response!
n/a	n/a	LargeLoss	221.48	2	223.463	1.5	224.963	0.284	You lose $5!	225.33	1.666	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	226.979	2	228.962	1.5	230.462	0.324	No money at stake!	230.862	1.626	1	279	Correct Response!
n/a	n/a	SmallLoss	232.479	2	234.461	1.5	235.961	0.324	You keep $0.20!	236.361	1.626	1	307	Correct Response!
n/a	n/a	LargeGain	237.978	2	239.961	1.5	241.46	0.324	You earn $5!	241.86	1.626	1	234	Correct Response!
n/a	n/a	NoMoneyStake	243.477	2	245.46	1.5	246.959	0.324	No money at stake!	247.359	1.626	1	235	Correct Response!
n/a	n/a	LargeGain	248.976	2	250.959	2.0	252.958	0.324	You did not earn $5!	253.358	1.626	0	0	You pressed too soon!
n/a	n/a	LargeLoss	254.975	2	256.958	2.5	259.457	0.304	You lose $5!	259.84	1.646	0	0	You pressed too slow!
n/a	n/a	LargeGain	261.473	2	263.456	3.0	266.456	0.304	You earn $5!	266.839	1.646	1	282	Correct Response!
n/a	n/a	LargeLoss	268.472	2	270.455	1.5	271.955	0.304	You lose $5!	272.338	1.646	0	0	You pressed too slow!
n/a	n/a	LargeGain	273.971	2	275.954	1.5	277.454	0.324	You earn $5!	277.854	1.626	1	255	Correct Response!
n/a	n/a	SmallGain	279.47	2	281.453	3.0	284.453	0.324	You earn $0.20!	284.853	1.626	1	269	Correct Response!
n/a	n/a	SmallLoss	286.469	2	288.452	1.5	289.952	0.324	You keep $0.20!	290.352	1.626	1	279	Correct Response!
n/a	n/a	LargeGain	291.968	2	293.951	1.5	295.451	0.304	You did not earn $5!	295.834	1.646	0	0	You pressed too slow!
n/a	n/a	SmallLoss	297.467	2	299.45	2.5	301.95	0.304	You lose $0.20!	302.333	1.646	0	0	You pressed too soon!
n/a	n/a	SmallGain	303.966	2	305.949	1.5	307.449	0.304	You did not earn $0.20!	307.832	1.646	0	0	You pressed too slow!
n/a	n/a	SmallLoss	309.465	2	311.448	1.5	312.948	0.324	You keep $0.20!	313.348	1.626	1	249	Correct Response!
