onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	LargeLoss	118.0	2	119.983	1.5	121.483	0.277	You lose $5!	121.85	1.673	0	0	You pressed too slow!
n/a	n/a	SmallGain	123.499	2	125.483	1.5	126.982	0.277	You did not earn $0.20!	127.349	1.673	0	0	You pressed too slow!
n/a	n/a	SmallGain	128.999	2	130.982	2.0	132.982	0.317	You earn $0.20!	133.382	1.633	1	224	Correct Response!
n/a	n/a	LargeLoss	134.998	2	136.981	2.0	138.981	0.317	You keep $5!	139.381	1.633	1	241	Correct Response!
n/a	n/a	SmallLoss	140.998	2	142.981	1.5	144.481	0.317	You lose $0.20!	144.88	1.633	0	0	You pressed too slow!
n/a	n/a	LargeGain	146.497	2	148.48	4.0	152.48	0.337	You earn $5!	152.896	1.613	1	244	Correct Response!
n/a	n/a	SmallGain	154.496	2	156.479	2.5	158.979	0.337	You earn $0.20!	159.396	1.613	1	256	Correct Response!
n/a	n/a	NoMoneyStake	160.995	2	162.979	4.0	166.978	0.337	No money at stake!	167.395	1.613	1	270	Correct Response!
n/a	n/a	SmallLoss	168.995	2	170.978	2.0	172.977	0.337	You lose $0.20!	173.394	1.613	0	0	You pressed too slow!
n/a	n/a	SmallGain	174.994	2	176.977	3.0	179.977	0.317	You earn $0.20!	180.377	1.633	1	279	Correct Response!
n/a	n/a	LargeGain	181.993	2	183.976	1.5	185.476	0.317	You did not earn $5!	185.876	1.633	0	0	You pressed too slow!
n/a	n/a	SmallLoss	187.493	2	189.476	2.0	191.475	0.317	You keep $0.20!	191.875	1.633	1	232	Correct Response!
n/a	n/a	LargeLoss	193.492	2	195.475	2.0	197.475	0.297	You keep $5!	197.858	1.653	1	224	Correct Response!
n/a	n/a	LargeGain	199.491	2	201.474	3.0	204.474	0.297	You earn $5!	204.857	1.653	1	293	Correct Response!
n/a	n/a	NoMoneyStake	206.49	2	208.474	3.5	211.973	0.297	No money at stake!	212.357	1.653	1	260	Correct Response!
n/a	n/a	NoMoneyStake	213.99	2	215.973	3.0	218.972	0.297	No money at stake!	219.356	1.653	1	240	Correct Response!
n/a	n/a	LargeLoss	220.989	2	222.972	1.5	224.472	0.297	You keep $5!	224.855	1.653	1	263	Correct Response!
n/a	n/a	LargeGain	226.488	2	228.471	1.5	229.971	0.267	You earn $5!	230.321	1.683	1	231	Correct Response!
n/a	n/a	LargeLoss	231.988	2	233.971	3.5	237.47	0.267	You keep $5!	237.82	1.683	1	237	Correct Response!
n/a	n/a	LargeLoss	239.487	2	241.47	1.5	242.97	0.267	You lose $5!	243.32	1.683	0	0	You pressed too slow!
n/a	n/a	SmallLoss	244.986	2	246.969	2.5	249.469	0.237	You keep $0.20!	249.786	1.713	1	231	Correct Response!
n/a	n/a	LargeGain	251.486	2	253.469	1.5	254.969	0.237	You did not earn $5!	255.285	1.713	0	0	You pressed too slow!
n/a	n/a	SmallLoss	256.985	2	258.968	1.5	260.468	0.237	You lose $0.20!	260.785	1.713	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	262.484	2	264.468	2.0	266.467	0.257	No money at stake!	266.801	1.693	1	231	Correct Response!
n/a	n/a	LargeLoss	268.484	2	270.467	4.0	274.466	0.257	You keep $5!	274.8	1.693	1	246	Correct Response!
n/a	n/a	SmallGain	276.483	2	278.466	1.5	279.966	0.257	You did not earn $0.20!	280.299	1.693	0	0	You pressed too slow!
n/a	n/a	LargeGain	281.982	2	283.965	2.5	286.465	0.257	You did not earn $5!	286.798	1.693	0	0	You pressed too slow!
n/a	n/a	SmallLoss	288.482	2	290.465	3.0	293.464	0.297	You keep $0.20!	293.848	1.653	1	289	Correct Response!
n/a	n/a	LargeGain	295.481	2	297.464	2.0	299.464	0.297	You did not earn $5!	299.847	1.653	0	0	You pressed too slow!
n/a	n/a	SmallGain	301.48	2	303.463	4.0	307.463	0.297	You earn $0.20!	307.846	1.653	1	230	Correct Response!
n/a	n/a	SmallLoss	309.479	2	311.462	1.5	312.962	0.317	You lose $0.20!	313.362	1.633	0	0	You pressed too slow!
