onset	duration	TRIAL_TYPE	CUE_ONSET	CUE_DURATION	FIXATION_ONSET	FIXATION_DURATION	PROBE_ONSET	PROBE_DURATION	TRIAL_RESULT	FEEDBACK_ONSET	FEEDBACK_DURATION	PROBE_HIT	PROBE_MRT	RESULT_REASON
n/a	n/a	SmallLoss	237.987	2	239.97	1.5	241.47	0.278	You keep $0.20!	241.837	1.672	1	261	Correct Response!
n/a	n/a	LargeGain	243.487	2	245.47	4.0	249.469	0.278	You did not earn $5!	249.836	1.672	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	251.486	2	253.469	1.5	254.969	0.248	No money at stake!	255.302	1.702	0	0	You pressed too slow!
n/a	n/a	LargeGain	256.985	2	258.968	2.0	260.968	0.248	You did not earn $5!	261.301	1.702	0	0	You pressed too slow!
n/a	n/a	SmallLoss	262.984	2	264.968	3.0	267.967	0.248	You keep $0.20!	268.301	1.702	1	242	Correct Response!
n/a	n/a	NoMoneyStake	269.984	2	271.967	1.5	273.467	0.248	No money at stake!	273.8	1.702	0	0	You pressed too slow!
n/a	n/a	SmallLoss	275.483	2	277.466	1.5	278.966	0.248	You lose $0.20!	279.299	1.702	0	0	You pressed too slow!
n/a	n/a	LargeLoss	280.983	2	282.966	4.0	286.965	0.268	You lose $5!	287.315	1.682	0	0	You pressed too slow!
n/a	n/a	NoMoneyStake	288.982	2	290.965	2.0	292.965	0.268	No money at stake!	293.314	1.682	1	255	Correct Response!
n/a	n/a	LargeGain	294.981	2	296.964	3.0	299.964	0.268	You did not earn $5!	300.314	1.682	0	0	You pressed too slow!
n/a	n/a	LargeGain	301.98	2	303.963	1.5	305.463	0.268	You did not earn $5!	305.813	1.682	0	0	You pressed too slow!
n/a	n/a	SmallGain	307.48	2	309.463	3.5	312.962	0.318	You earn $0.20!	313.362	1.632	1	240	Correct Response!
